CTYFIPS,CTY_NAME,total_worker_pop_2018,total_worker_pop_2013,delta_agro,pct_agro_2018,pct_agro_2013,delta_construct,pct_construct_2018,pct_construct_2013,delta_manufact,pct_manufact_2018,pct_manufact_2013,delta_wholesale,pct_wholesale_2018,pct_wholesale_2013,delta_retail,pct_retail_2018,pct_retail_2013,delta_transport_util,pct_transport_util_2018,pct_transport_util_2013,delta_information,pct_information_2018,pct_information_2013,delta_finance_realest,pct_finance_realest_2018,pct_finance_realest_2013,delta_prof_sci_mgmt_adm,pct_prof_sci_mgmt_adm_2018,pct_prof_sci_mgmt_adm_2013,delta_edu_health,pct_edu_health_2018,pct_edu_health_2013,delta_arts_ent_food_rec,pct_arts_ent_food_rec_2018,pct_arts_ent_food_rec_2013,delta_otherserv,pct_otherserv_2018,pct_otherserv_2013,delta_public_admin,pct_public_admin_2018,pct_public_admin_2013
0500000US01127,"Walker County, Alabama",24707,24153,-0.279411765,0.049,0.068,-0.012987013,0.076,0.077,0.156862745,0.118,0.102,0.272727273,0.028,0.022,-0.171779141,0.135,0.163,0.029411765,0.07,0.068,-0.428571429,0.008,0.014,0.157894737,0.044,0.038,0.06779661,0.063,0.059,-0.043290043,0.221,0.231,0.154929577,0.082,0.071,0.3,0.065,0.05,0.111111111,0.04,0.036
0500000US01129,"Washington County, Alabama",5538,5997,0.220338983,0.072,0.059,-0.339181287,0.113,0.171,-0.071748879,0.207,0.223,3.153846154,0.054,0.013,-0.01010101,0.098,0.099,-0.441860465,0.048,0.086,-0.2,0.004,0.005,0.24,0.031,0.025,1.066666667,0.062,0.03,0.140350877,0.195,0.171,0.324324324,0.049,0.037,-0.055555556,0.034,0.036,-0.282608696,0.033,0.046
0500000US01131,"Wilcox County, Alabama",2882,2579,0.28,0.064,0.05,-0.144329897,0.083,0.097,0.088435374,0.16,0.147,-0.916666667,0.001,0.012,-0.229357798,0.084,0.109,-0.153061224,0.083,0.098,0.583333333,0.019,0.012,0.052631579,0.04,0.038,2.173913043,0.073,0.023,-0.16872428,0.202,0.243,0.941176471,0.066,0.034,0.714285714,0.06,0.035,-0.384615385,0.064,0.104
0500000US01133,"Winston County, Alabama",9000,9136,-0.416666667,0.021,0.036,-0.065789474,0.071,0.076,0.008888889,0.227,0.225,1.294117647,0.039,0.017,-0.143884892,0.119,0.139,0.346666667,0.101,0.075,0.142857143,0.008,0.007,-0.489795918,0.025,0.049,-0.102040816,0.044,0.049,0.16374269,0.199,0.171,0.214285714,0.051,0.042,-0.034482759,0.056,0.058,-0.344827586,0.038,0.058
0500000US02013,"Aleutians East Borough, Alaska",2395,2612,1.488372093,0.107,0.043,0.375,0.022,0.016,-0.331177232,0.517,0.773,-1,0,0.002,0.111111111,0.03,0.027,0.681818182,0.037,0.022,-0.8,0.001,0.005,2.333333333,0.01,0.003,0.666666667,0.02,0.012,1.219512195,0.091,0.041,1.625,0.042,0.016,1.8,0.014,0.005,2.114285714,0.109,0.035
0500000US02016,"Aleutians West Census Area, Alaska",3889,3842,-0.304347826,0.016,0.023,0.446428571,0.081,0.056,-0.178654292,0.354,0.431,0.842105263,0.035,0.019,0.46031746,0.092,0.063,-0.028368794,0.137,0.141,-0.2,0.008,0.01,-0.571428571,0.012,0.028,1.045454545,0.045,0.022,-0.075,0.074,0.08,0.62962963,0.044,0.027,-0.428571429,0.02,0.035,0.276923077,0.083,0.065
0500000US02020,"Anchorage Municipality, Alaska",150201,148695,-0.243243243,0.028,0.037,-0.151515152,0.056,0.066,0,0.02,0.02,-0.16,0.021,0.025,-0.009009009,0.11,0.111,0.101265823,0.087,0.079,0.19047619,0.025,0.021,-0.203703704,0.043,0.054,-0.018348624,0.107,0.109,0.062222222,0.239,0.225,0.101010101,0.109,0.099,0.044444444,0.047,0.045,-0.036036036,0.107,0.111
0500000US02050,"Bethel Census Area, Alaska",6178,6049,0.25,0.015,0.012,0.411764706,0.048,0.034,0.857142857,0.013,0.007,-0.75,0.001,0.004,-0.05,0.114,0.12,0.018518519,0.11,0.108,0,0.015,0.015,-0.416666667,0.021,0.036,1.263157895,0.043,0.019,-0.056,0.354,0.375,0,0.039,0.039,0.233333333,0.037,0.03,-0.054726368,0.19,0.201
0500000US02060,"Bristol Bay Borough, Alaska",488,500,2.205882353,0.109,0.034,-0.016666667,0.059,0.06,-0.125,0.014,0.016,1,0.008,0.004,-0.542553191,0.043,0.094,-0.08988764,0.162,0.178,0.175,0.047,0.04,0.833333333,0.033,0.018,0.517241379,0.088,0.058,-0.398373984,0.148,0.246,-0.153846154,0.088,0.104,0.611111111,0.029,0.018,0.323076923,0.172,0.13
0500000US02068,"Denali Borough, Alaska",1478,1147,-0.436781609,0.049,0.087,-0.339285714,0.037,0.056,-0.773584906,0.012,0.053,,0.005,0,0.103448276,0.064,0.058,2.112359551,0.277,0.089,8,0.009,0.001,0.428571429,0.01,0.007,-0.327868852,0.041,0.061,-0.363636364,0.063,0.099,-0.16626506,0.346,0.415,0.166666667,0.021,0.018,0.178571429,0.066,0.056
0500000US02070,"Dillingham Census Area, Alaska",2024,1777,0.516129032,0.047,0.031,-0.235294118,0.026,0.034,0.192307692,0.031,0.026,-0.666666667,0.002,0.006,0.109090909,0.122,0.11,-0.285714286,0.075,0.105,-0.428571429,0.012,0.021,0.736842105,0.033,0.019,-0.04,0.048,0.05,0.088319088,0.382,0.351,-0.121212121,0.029,0.033,-0.350877193,0.037,0.057,-0.012658228,0.156,0.158
0500000US02090,"Fairbanks North Star Borough, Alaska",46543,45920,-0.108108108,0.033,0.037,-0.139784946,0.08,0.093,-0.272727273,0.016,0.022,0.066666667,0.016,0.015,0.032786885,0.126,0.122,0.014084507,0.072,0.071,0.4375,0.023,0.016,-0.25,0.03,0.04,-0.180722892,0.068,0.083,0.09561753,0.275,0.251,-0.2,0.076,0.095,0.205128205,0.047,0.039,0.201754386,0.137,0.114
0500000US02100,"Haines Borough, Alaska",1329,1350,1.952380952,0.062,0.021,-0.554216867,0.074,0.166,0,0.033,0.033,5.5,0.013,0.002,-0.053333333,0.142,0.15,-0.685714286,0.022,0.07,5,0.018,0.003,0.761904762,0.037,0.021,0.396226415,0.074,0.053,0.575418994,0.282,0.179,-0.177142857,0.144,0.175,-0.779220779,0.017,0.077,0.653061224,0.081,0.049
0500000US02105,"Hoonah-Angoon Census Area, Alaska",1068,1018,-0.148148148,0.115,0.135,-0.106666667,0.067,0.075,1.078947368,0.079,0.038,,0.004,0,-0.208333333,0.076,0.096,0.033707865,0.092,0.089,-0.307692308,0.018,0.026,0.647058824,0.028,0.017,0.428571429,0.05,0.035,-0.251231527,0.152,0.203,0.01986755,0.154,0.151,0.25,0.02,0.016,0.226890756,0.146,0.119
0500000US02110,"Juneau City and Borough, Alaska",17562,17248,0.046511628,0.045,0.043,0.101694915,0.065,0.059,1,0.026,0.013,0.444444444,0.013,0.009,-0.142857143,0.078,0.091,0.121621622,0.083,0.074,0.2,0.024,0.02,0.25,0.04,0.032,-0.081081081,0.068,0.074,-0.022522523,0.217,0.222,-0.049382716,0.077,0.081,0.055555556,0.038,0.036,-0.073170732,0.228,0.246
0500000US02122,"Kenai Peninsula Borough, Alaska",25564,25455,-0.23255814,0.099,0.129,0.050632911,0.083,0.079,-0.162790698,0.036,0.043,-0.294117647,0.012,0.017,-0.068965517,0.108,0.116,0.114754098,0.068,0.061,-0.055555556,0.017,0.018,-0.090909091,0.03,0.033,-0.196969697,0.053,0.066,0.091703057,0.25,0.229,0.182795699,0.11,0.093,0.066666667,0.048,0.045,0.214285714,0.085,0.07
0500000US02130,"Ketchikan Gateway Borough, Alaska",7017,6708,0.535714286,0.043,0.028,-0.364485981,0.068,0.107,-0.213114754,0.048,0.061,0.166666667,0.014,0.012,0.161538462,0.151,0.13,0.063636364,0.117,0.11,-0.043478261,0.022,0.023,0.037735849,0.055,0.053,0.764705882,0.06,0.034,-0.049751244,0.191,0.201,0.264705882,0.086,0.068,0.083333333,0.039,0.036,-0.239130435,0.105,0.138
0500000US02150,"Kodiak Island Borough, Alaska",6919,6725,-0.12,0.066,0.075,-0.037037037,0.052,0.054,0.512605042,0.18,0.119,-0.142857143,0.024,0.028,-0.347107438,0.079,0.121,-0.443298969,0.054,0.097,7,0.008,0.001,-0.527777778,0.017,0.036,0.061538462,0.069,0.065,0.019417476,0.21,0.206,0.161290323,0.072,0.062,1.095238095,0.044,0.021,0.096491228,0.125,0.114
0500000US02158,,2088,,,0.043,,,0.039,,,0.055,,,0.001,,,0.105,,,0.091,,,0.017,,,0.014,,,0.006,,,0.349,,,0.034,,,0.021,,,0.223,
0500000US02164,"Lake and Peninsula Borough, Alaska",594,630,-0.265306122,0.072,0.098,-0.080645161,0.057,0.062,1.333333333,0.056,0.024,-0.6,0.002,0.005,1.8125,0.045,0.016,-0.342657343,0.094,0.143,-0.588235294,0.007,0.017,0.181818182,0.013,0.011,0.59375,0.051,0.032,-0.163636364,0.276,0.33,0.13559322,0.067,0.059,0.315789474,0.025,0.019,0.27173913,0.234,0.184
0500000US02170,"Matanuska-Susitna Borough, Alaska",43000,39190,-0.120689655,0.051,0.058,0.050847458,0.124,0.118,-0.12,0.022,0.025,0.235294118,0.021,0.017,0.086956522,0.125,0.115,0,0.068,0.068,0.130434783,0.026,0.023,-0.033333333,0.029,0.03,-0.064102564,0.073,0.078,-0.049180328,0.232,0.244,0.024390244,0.084,0.082,-0.02,0.049,0.05,0.043478261,0.096,0.092
0500000US02180,"Nome Census Area, Alaska",3664,3580,-0.428571429,0.024,0.042,-0.194444444,0.029,0.036,0.565217391,0.036,0.023,0.666666667,0.005,0.003,-0.129032258,0.081,0.093,-0.088888889,0.082,0.09,-0.444444444,0.005,0.009,-0.259259259,0.02,0.027,0,0.028,0.028,0.085790885,0.405,0.373,-0.25,0.051,0.068,0.170731707,0.048,0.041,0.101190476,0.185,0.168
0500000US02185,"North Slope Borough, Alaska",5465,5217,-0.237918216,0.205,0.269,-0.404494382,0.053,0.089,13.44444444,0.13,0.009,-0.428571429,0.008,0.014,-0.4875,0.041,0.08,1.016949153,0.119,0.059,-0.25,0.003,0.004,-0.615384615,0.01,0.026,0.081967213,0.132,0.122,-0.142857143,0.132,0.154,-0.209302326,0.034,0.043,-0.72,0.007,0.025,0.196261682,0.128,0.107
0500000US02188,"Northwest Arctic Borough, Alaska",2636,2489,-0.352941176,0.066,0.102,-0.5,0.036,0.072,13,0.028,0.002,-0.5,0.005,0.01,-0.083333333,0.077,0.084,0.009090909,0.111,0.11,-0.3125,0.011,0.016,-0.37037037,0.017,0.027,0.063829787,0.05,0.047,0.140468227,0.341,0.299,0.5,0.06,0.04,-0.27027027,0.027,0.037,0.124183007,0.172,0.153
0500000US02195,"Petersburg Census Area, Alaska",1577,2143,0.104072398,0.244,0.221,0.5,0.054,0.036,-0.258503401,0.109,0.147,3.333333333,0.013,0.003,0.135135135,0.126,0.111,-0.32,0.034,0.05,0.5,0.015,0.01,-0.263157895,0.014,0.019,1.714285714,0.057,0.021,-0.186602871,0.17,0.209,0.547169811,0.082,0.053,-0.27027027,0.027,0.037,-0.325301205,0.056,0.083
0500000US02198,"Prince of Wales-Hyder Census Area, Alaska",2789,2480,-0.086666667,0.137,0.15,-0.225,0.062,0.08,0.192307692,0.062,0.052,1.375,0.019,0.008,-0.276785714,0.081,0.112,-0.289473684,0.081,0.114,-0.615384615,0.005,0.013,-0.172413793,0.024,0.029,0.681818182,0.037,0.022,0.037209302,0.223,0.215,-0.088888889,0.082,0.09,0,0.029,0.029,0.784090909,0.157,0.088
0500000US02220,"Sitka City and Borough, Alaska",4746,4704,0.253164557,0.099,0.079,-0.253968254,0.047,0.063,0.208333333,0.058,0.048,-0.777777778,0.002,0.009,0.269662921,0.113,0.089,0.673469388,0.082,0.049,-0.176470588,0.014,0.017,0.523809524,0.032,0.021,-0.184615385,0.053,0.065,-0.251351351,0.277,0.37,0.175,0.094,0.08,-0.341463415,0.027,0.041,0.463768116,0.101,0.069
0500000US02230,"Skagway Municipality, Alaska",695,695,-0.380952381,0.026,0.042,0.538461538,0.06,0.039,-0.926267281,0.016,0.217,-0.461538462,0.007,0.013,0.139534884,0.147,0.129,0,0.212,0.212,-0.142857143,0.006,0.007,1.888888889,0.026,0.009,1.875,0.092,0.032,0.534482759,0.089,0.058,0.700729927,0.233,0.137,-0.619047619,0.016,0.042,0.092307692,0.071,0.065
0500000US02240,"Southeast Fairbanks Census Area, Alaska",2896,2989,-0.078947368,0.14,0.152,0.428571429,0.11,0.077,-0.631578947,0.028,0.076,0.2,0.03,0.025,-0.325581395,0.058,0.086,0.837209302,0.079,0.043,-0.32,0.017,0.025,0,0.02,0.02,-0.145454545,0.047,0.055,-0.145299145,0.2,0.234,0.857142857,0.052,0.028,-0.216216216,0.029,0.037,0.340425532,0.189,0.141
0500000US02261,"Valdez-Cordova Census Area, Alaska",4744,4703,1.119402985,0.142,0.067,-0.4625,0.043,0.08,-0.096153846,0.047,0.052,-0.75,0.007,0.028,0.785714286,0.125,0.07,-0.118811881,0.089,0.101,-0.442307692,0.029,0.052,-0.035714286,0.027,0.028,-0.08974359,0.071,0.078,-0.30212766,0.164,0.235,-0.329787234,0.063,0.094,-0.2,0.024,0.03,0.976470588,0.168,0.085
0500000US02275,"Wrangell City and Borough, Alaska",1128,1089,0.235294118,0.126,0.102,0.729166667,0.083,0.048,-0.269230769,0.038,0.052,-0.733333333,0.008,0.03,-0.1875,0.13,0.16,-0.123809524,0.092,0.105,0.125,0.027,0.024,2.375,0.027,0.008,-0.090909091,0.02,0.022,-0.263492063,0.232,0.315,0.585365854,0.065,0.041,1.24,0.056,0.025,0.426470588,0.097,0.068
0500000US02282,"Yakutat City and Borough, Alaska",357,363,0,0.143,0.143,1.24,0.056,0.025,-0.325581395,0.087,0.129,2.666666667,0.022,0.006,0.74137931,0.101,0.058,0.507246377,0.104,0.069,0,0.003,0.003,-0.788461538,0.011,0.052,0.5,0.042,0.028,-0.337579618,0.104,0.157,0.426229508,0.087,0.061,-0.272727273,0.008,0.011,-0.104247104,0.232,0.259
0500000US02290,"Yukon-Koyukuk Census Area, Alaska",2118,2016,-0.155555556,0.038,0.045,-0.157894737,0.064,0.076,2.090909091,0.034,0.011,0.5,0.006,0.004,0.158730159,0.073,0.063,0.089285714,0.122,0.112,1.8,0.014,0.005,-0.5,0.005,0.01,0.382352941,0.047,0.034,0.046594982,0.292,0.279,0,0.048,0.048,0.264705882,0.043,0.034,-0.23297491,0.214,0.279
0500000US04001,"Apache County, Arizona",18365,18594,-0.214285714,0.022,0.028,-0.266055046,0.08,0.109,-0.043478261,0.022,0.023,0.166666667,0.007,0.006,0.054945055,0.096,0.091,-0.04109589,0.07,0.073,0.428571429,0.01,0.007,0.148148148,0.031,0.027,0.034482759,0.03,0.029,0.073369565,0.395,0.368,0.021978022,0.093,0.091,-0.285714286,0.025,0.035,0.044247788,0.118,0.113
0500000US04003,"Cochise County, Arizona",43097,46250,-0.060606061,0.031,0.033,0.413043478,0.065,0.046,0.09375,0.035,0.032,-0.333333333,0.012,0.018,0.033613445,0.123,0.119,-0.130434783,0.04,0.046,-0.2,0.012,0.015,-0.195652174,0.037,0.046,-0.023255814,0.126,0.129,-0.009174312,0.216,0.218,-0.01,0.099,0.1,-0.068181818,0.041,0.044,0.064935065,0.164,0.154
0500000US04005,"Coconino County, Arizona",66310,64440,-0.166666667,0.015,0.018,-0.142857143,0.054,0.063,0.161290323,0.072,0.062,-0.466666667,0.008,0.015,-0.090163934,0.111,0.122,-0.06122449,0.046,0.049,0.111111111,0.01,0.009,-0.128205128,0.034,0.039,0.161764706,0.079,0.068,-0.003649635,0.273,0.274,0.113636364,0.196,0.176,0.025641026,0.04,0.039,-0.061538462,0.061,0.065
0500000US04007,"Gila County, Arizona",18162,18378,-0.303921569,0.071,0.102,0.352941176,0.092,0.068,0.21875,0.039,0.032,0,0.008,0.008,0,0.114,0.114,-0.102040816,0.044,0.049,0.1,0.011,0.01,-0.078431373,0.047,0.051,-0.083333333,0.066,0.072,-0.047808765,0.239,0.251,0.214876033,0.147,0.121,0,0.039,0.039,0,0.083,0.083
0500000US04009,"Graham County, Arizona",12837,12143,-0.192857143,0.113,0.14,-0.083333333,0.066,0.072,0.586206897,0.046,0.029,0.454545455,0.016,0.011,0.20661157,0.146,0.121,-0.189189189,0.03,0.037,0.076923077,0.014,0.013,0,0.035,0.035,0.020408163,0.05,0.049,-0.099264706,0.245,0.272,0.14893617,0.108,0.094,0.25,0.05,0.04,-0.034482759,0.084,0.087
0500000US04011,"Greenlee County, Arizona",3812,3229,-0.163865546,0.398,0.476,0.057471264,0.092,0.087,0.25,0.015,0.012,0,0.009,0.009,0.142857143,0.072,0.063,0.037037037,0.028,0.027,-0.428571429,0.004,0.007,1,0.018,0.009,0.526315789,0.058,0.038,-0.032679739,0.148,0.153,-0.016129032,0.061,0.062,2.785714286,0.053,0.014,-0.022222222,0.044,0.045
0500000US04012,"La Paz County, Arizona",6466,6635,-0.348101266,0.103,0.158,-0.244444444,0.034,0.045,0.428571429,0.04,0.028,0,0.023,0.023,0.079646018,0.122,0.113,-0.019230769,0.051,0.052,1,0.006,0.003,0.209302326,0.052,0.043,0.352941176,0.046,0.034,-0.193181818,0.142,0.176,0.957627119,0.231,0.118,-0.352941176,0.033,0.051,-0.248407643,0.118,0.157
0500000US04013,"Maricopa County, Arizona",2004236,1734641,0,0.006,0.006,0.044776119,0.07,0.067,-0.075,0.074,0.08,-0.037037037,0.026,0.027,-0.008196721,0.121,0.122,0.078431373,0.055,0.051,0,0.02,0.02,0.042105263,0.099,0.095,0.03125,0.132,0.128,-0.023584906,0.207,0.212,0.04040404,0.103,0.099,0.020833333,0.049,0.048,-0.136363636,0.038,0.044
0500000US04015,"Mohave County, Arizona",71244,68228,0,0.012,0.012,-0.093333333,0.068,0.075,-0.096774194,0.056,0.062,0.142857143,0.016,0.014,-0.1,0.135,0.15,0,0.06,0.06,-0.222222222,0.014,0.018,0.065217391,0.049,0.046,0.131147541,0.069,0.061,0.103626943,0.213,0.193,-0.014925373,0.198,0.201,0.23255814,0.053,0.043,-0.166666667,0.055,0.066
0500000US04017,"Navajo County, Arizona",33272,32413,0.172413793,0.034,0.029,-0.179775281,0.073,0.089,-0.205128205,0.031,0.039,-0.076923077,0.012,0.013,0.095238095,0.138,0.126,0.096774194,0.068,0.062,0,0.014,0.014,0.081081081,0.04,0.037,-0.274509804,0.037,0.051,0.003378378,0.297,0.296,0.05982906,0.124,0.117,0.054054054,0.039,0.037,0.056179775,0.094,0.089
0500000US04019,"Pima County, Arizona",440596,414967,0,0.011,0.011,0.048387097,0.065,0.062,-0.135135135,0.064,0.074,0,0.018,0.018,0.008547009,0.118,0.117,0.024390244,0.042,0.041,0,0.017,0.017,0.074074074,0.058,0.054,0.113043478,0.128,0.115,-0.034749035,0.25,0.259,0.026785714,0.115,0.112,-0.037037037,0.052,0.054,-0.074626866,0.062,0.067
0500000US04021,"Pinal County, Arizona",150294,133164,-0.184210526,0.031,0.038,-0.132352941,0.059,0.068,-0.141414141,0.085,0.099,-0.05,0.019,0.02,0.057377049,0.129,0.122,0.127659574,0.053,0.047,-0.380952381,0.013,0.021,-0.029850746,0.065,0.067,0.168539326,0.104,0.089,0.098522167,0.223,0.203,0.082474227,0.105,0.097,0.024390244,0.042,0.041,-0.188888889,0.073,0.09
0500000US04023,"Santa Cruz County, Arizona",17233,17334,-0.333333333,0.016,0.024,0.87804878,0.077,0.041,0.056603774,0.056,0.053,-0.105263158,0.085,0.095,-0.269430052,0.141,0.193,0.266666667,0.095,0.075,-0.181818182,0.009,0.011,0.551724138,0.045,0.029,-0.1375,0.069,0.08,0.089473684,0.207,0.19,0.194805195,0.092,0.077,-0.1,0.036,0.04,-0.208791209,0.072,0.091
0500000US04025,"Yavapai County, Arizona",84142,82623,-0.076923077,0.024,0.026,-0.024691358,0.079,0.081,0.056603774,0.056,0.053,-0.260869565,0.017,0.023,0.096,0.137,0.125,0.175,0.047,0.04,0,0.016,0.016,-0.192982456,0.046,0.057,0.183908046,0.103,0.087,0.004219409,0.238,0.237,-0.117241379,0.128,0.145,-0.031746032,0.061,0.063,-0.040816327,0.047,0.049
0500000US04027,"Yuma County, Arizona",75912,68827,0.242105263,0.118,0.095,0.142857143,0.064,0.056,-0.044444444,0.043,0.045,-0.129032258,0.027,0.031,0.025862069,0.119,0.116,0.135135135,0.042,0.037,-0.285714286,0.01,0.014,0.057142857,0.037,0.035,-0.086021505,0.085,0.093,0.051813472,0.203,0.193,0,0.11,0.11,-0.275862069,0.042,0.058,-0.153846154,0.099,0.117
0500000US05001,"Arkansas County, Arkansas",7796,8681,-0.012987013,0.076,0.077,-0.111111111,0.048,0.054,-0.073170732,0.228,0.246,0.333333333,0.04,0.03,-0.076335878,0.121,0.131,0.130434783,0.052,0.046,0.444444444,0.013,0.009,0,0.035,0.035,-0.076923077,0.036,0.039,0.021276596,0.192,0.188,-0.111111111,0.048,0.054,0.06122449,0.052,0.049,0.348837209,0.058,0.043
0500000US05003,"Ashley County, Arkansas",7728,8515,1.204545455,0.097,0.044,-0.049382716,0.077,0.081,-0.052132701,0.2,0.211,-0.352941176,0.011,0.017,-0.059701493,0.126,0.134,0,0.055,0.055,-0.904761905,0.002,0.021,-0.611111111,0.014,0.036,0.095238095,0.046,0.042,0.343434343,0.266,0.198,-0.044444444,0.043,0.045,-0.396226415,0.032,0.053,-0.515625,0.031,0.064
0500000US05005,"Baxter County, Arkansas",16232,14826,-0.45,0.011,0.02,-0.018518519,0.053,0.054,0.222222222,0.176,0.144,-0.066666667,0.014,0.015,-0.013888889,0.142,0.144,-0.341463415,0.027,0.041,0.428571429,0.02,0.014,0.094339623,0.058,0.053,-0.307692308,0.063,0.091,0.064638783,0.28,0.263,-0.344827586,0.057,0.087,0.682926829,0.069,0.041,-0.060606061,0.031,0.033
0500000US05007,"Benton County, Arkansas",125343,103176,-0.4,0.012,0.02,0.163934426,0.071,0.061,-0.054421769,0.139,0.147,-0.035714286,0.027,0.028,-0.074688797,0.223,0.241,0.040816327,0.051,0.049,-0.090909091,0.01,0.011,0.020833333,0.049,0.048,0.083333333,0.104,0.096,0.05988024,0.177,0.167,0.028571429,0.072,0.07,0.025,0.041,0.04,0.090909091,0.024,0.022
0500000US05009,"Boone County, Arkansas",16145,14971,0.6,0.032,0.02,-0.413793103,0.051,0.087,0.072072072,0.119,0.111,-0.538461538,0.012,0.026,-0.076923077,0.12,0.13,0.086206897,0.126,0.116,-0.44,0.014,0.025,0.542857143,0.054,0.035,0.543478261,0.071,0.046,-0.028436019,0.205,0.211,-0.153846154,0.099,0.117,0.294117647,0.066,0.051,0.192307692,0.031,0.026
0500000US05011,"Bradley County, Arkansas",4209,4374,0.255102041,0.123,0.098,0.428571429,0.1,0.07,0.067114094,0.159,0.149,0.142857143,0.024,0.021,-0.169491525,0.098,0.118,-0.368421053,0.024,0.038,,0.018,0,-0.392156863,0.031,0.051,-0.048780488,0.039,0.041,-0.146520147,0.233,0.273,0.191489362,0.056,0.047,-0.186046512,0.035,0.043,0.176470588,0.06,0.051
0500000US05013,"Calhoun County, Arkansas",2155,2321,-0.569892473,0.04,0.093,0.164383562,0.085,0.073,-0.190298507,0.217,0.268,0.555555556,0.014,0.009,-0.101265823,0.071,0.079,0.303571429,0.073,0.056,0.75,0.014,0.008,-0.279069767,0.031,0.043,0.014285714,0.071,0.07,0.234042553,0.232,0.188,-0.755555556,0.011,0.045,0.684210526,0.064,0.038,1.620689655,0.076,0.029
0500000US05015,"Carroll County, Arkansas",11867,11843,0.227272727,0.054,0.044,-0.069767442,0.08,0.086,-0.1953125,0.206,0.256,-0.8,0.002,0.01,0.19,0.119,0.1,0.24,0.062,0.05,0.538461538,0.02,0.013,0.14893617,0.054,0.047,0.868421053,0.071,0.038,0.006329114,0.159,0.158,0.009708738,0.104,0.103,-0.229508197,0.047,0.061,-0.352941176,0.022,0.034
0500000US05017,"Chicot County, Arkansas",3583,3705,-0.29245283,0.075,0.106,0.47826087,0.068,0.046,0.128787879,0.149,0.132,0.588235294,0.027,0.017,0.080808081,0.107,0.099,-0.514705882,0.033,0.068,,0.001,0,-0.179487179,0.032,0.039,-0.219512195,0.032,0.041,-0.126811594,0.241,0.276,0.3125,0.084,0.064,0.75,0.028,0.016,0.291666667,0.124,0.096
0500000US05019,"Clark County, Arkansas",10475,9563,0.222222222,0.033,0.027,0.625,0.052,0.032,-0.190140845,0.115,0.142,0.428571429,0.01,0.007,0.073770492,0.131,0.122,1.037037037,0.055,0.027,-0.333333333,0.01,0.015,-0.311111111,0.031,0.045,-0.192982456,0.046,0.057,-0.03,0.291,0.3,0.4,0.154,0.11,-0.226415094,0.041,0.053,-0.475409836,0.032,0.061
0500000US05021,"Clay County, Arkansas",6249,6322,0.038834951,0.107,0.103,0.04,0.052,0.05,-0.323671498,0.14,0.207,-0.441176471,0.019,0.034,0.522522523,0.169,0.111,0.264150943,0.067,0.053,-0.6,0.004,0.01,0,0.028,0.028,-0.068181818,0.041,0.044,-0.016736402,0.235,0.239,0.238095238,0.052,0.042,-0.107142857,0.05,0.056,0.565217391,0.036,0.023
0500000US05023,"Cleburne County, Arkansas",10235,9686,-0.315789474,0.039,0.057,-0.166666667,0.095,0.114,0.02173913,0.141,0.138,-0.612903226,0.012,0.031,0.015503876,0.131,0.129,0.098360656,0.067,0.061,-0.307692308,0.009,0.013,0.515151515,0.05,0.033,0.612244898,0.079,0.049,0.113989637,0.215,0.193,-0.078651685,0.082,0.089,-0.116666667,0.053,0.06,-0.15625,0.027,0.032
0500000US05025,"Cleveland County, Arkansas",3230,3339,-0.029411765,0.066,0.068,-0.129411765,0.074,0.085,0.445378151,0.172,0.119,-0.486486486,0.019,0.037,-0.221238938,0.088,0.113,-0.105263158,0.068,0.076,-0.8,0.002,0.01,0.675675676,0.062,0.037,0.466666667,0.066,0.045,-0.125874126,0.25,0.286,0.173913043,0.027,0.023,-0.1875,0.039,0.048,0.333333333,0.068,0.051
0500000US05027,"Columbia County, Arkansas",9469,9697,0.045454545,0.069,0.066,-0.317073171,0.028,0.041,-0.016666667,0.177,0.18,-0.47826087,0.012,0.023,0.120567376,0.158,0.141,-0.025641026,0.038,0.039,-0.166666667,0.005,0.006,-0.285714286,0.035,0.049,-0.244444444,0.034,0.045,0.11969112,0.29,0.259,-0.1,0.081,0.09,0.419354839,0.044,0.031,-0.034482759,0.028,0.029
0500000US05029,"Conway County, Arkansas",8870,8256,0.777777778,0.08,0.045,-0.307692308,0.081,0.117,-0.13836478,0.137,0.159,0.285714286,0.027,0.021,-0.282608696,0.099,0.138,0.50877193,0.086,0.057,0.666666667,0.02,0.012,-0.020408163,0.048,0.049,0.068965517,0.062,0.058,0.121212121,0.222,0.198,-0.061538462,0.061,0.065,-0.530612245,0.023,0.049,0.71875,0.055,0.032
0500000US05031,"Craighead County, Arkansas",48814,43572,0.125,0.027,0.024,-0.040540541,0.071,0.074,0.074626866,0.144,0.134,0,0.027,0.027,-0.060606061,0.124,0.132,-0.071428571,0.039,0.042,0.307692308,0.017,0.013,-0.021276596,0.046,0.047,0.0625,0.068,0.064,0.010791367,0.281,0.278,-0.053763441,0.088,0.093,-0.108695652,0.041,0.046,0.076923077,0.028,0.026
